ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA3894211-1,12720354,ActivoCon suministro                       ,Comercial  ,"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores                                                               ",2021-08-06,2021-08-18,2021-08-18,2021-08-25 00:00:00,Cerrada,Luis Balbuena no residencial taller la frontera con medidor en buen estado bien instalado registrando en prueba de llaves sin anomalias serie 2019999727 lectura 00500 marca watertech con 3 puntos hidráulicos trabajadores argumentan q apenas están retomando de nuevo  Usuario: EPM\luis.balbuena Fecha: 2021-08-18 15:58:17,NO,No fraude,No fraude,14,500.0,501,9.0,0.0,1.0,7.0,0.14285714285714285,Lectura Baja,0.4666666666666667,Menor a Promedio,5.0,7.0,12.0,35.099 ,2528_C_CaidaConsumo_050820210             
EPMA3877521-1,12720423,ActivoCon suministro                       ,Comercial  ,Expendio a la mesa de comidas preparadas                                                                                                              ,2021-07-23,2021-08-03,2021-08-03,2021-08-20 00:00:00,Cerrada,Clase de uso no residencial actividad económica restaurante cafetería razón social sin nombre medidor WATER TECH de ½ serie #2013138088 con lectura#04102  bien instalado registrando con prueba de llave pitorra sin ojal usuario manifiesta que la caída de consumo se debe a  que están ahorrando agua no se observa anomalias en el medidor y acometida Usuario: EPM\JORGE.GRUESO Fecha: 2021-08-03 16:02:54,NO,No fraude,No fraude,42,4102.0,4135,8.0,0.0,33.0,17.0,1.9411764705882353,Lectura Normal,1.4,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3872524-1,12720704,ActivoCon suministro                       ,Comercial  ,Elaboración de comidas y platos preparados                                                                                                            ,2021-07-17,2021-08-02,2021-08-02,2021-08-21 00:00:00,Cerrada,Clase de uso no residencial actividad económica fábrica de lavadoras razón social sin nombre medidor ELSTER de ½ serie $200815039202 con lectura #9003 bien instalado registrando con prueba de llave pitorras sin ojal usuario manifiesta que la caída de consumo se debe a que tienen menos personal y tenían un grifo en mal estado y hace un mes fue reparado no se observa anomalias en el medidor y acometida Usuario: EPM\JORGE.GRUESO Fecha: 2021-08-02 16:23:33,NO,No fraude,No fraude,2,9003.0,9005,11.0,0.0,2.0,19.0,0.10526315789473684,Lectura Baja,0.06666666666666667,Igual o mayor a Promedio,5.0,1.0,6.0,34.712 ,2528_C_CaidaConsumo_160720210             
EPMA3877440-1,12721291,ActivoCon suministro                       ,Comercial  ,Expendio a la mesa de comidas preparadas                                                                                                              ,2021-07-23,2021-08-03,2021-08-03,2021-08-18 00:00:00,Cerrada,Clase de uso no residencial actividad económica restaurante razón social Restaurante BAU medidor WATER TECH de ½ serie # 2018932626 con lectura# 00780 bien instalado con sello bueno ilegible registrando con prueba de llave usuario manifiesta que la caída de consumo se debe a baja de manda de trabajo no se observa anomalias en el medidor y acometida Usuario: EPM\JORGE.GRUESO Fecha: 2021-08-03 15:07:25,NO,No fraude,No fraude,10,780.0,786,8.0,0.0,6.0,15.0,0.4,Lectura Normal,0.3333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3877621-1,12721322,ActivoCon suministro                       ,Comercial  ,"Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializado",2021-07-23,2021-08-05,2021-08-05,2021-08-18 00:00:00,Cerrada,"SEBASTIAN BUILES
Se visita dirección en instalacion no residencial actividad económica centro comercial nombre disconfites con medidor marca watertech de 1"" serie 166000506 y lectura 01042 M3 medidor bien instalado empotrado registra en prueba de llaves consumos avanzado con normalidad  personal de mantenimiento informa que sus consumos son solo uso sanitario ya que su actividad económica no depende de este servicio a demás ahí muchos locales desocupados por tal motivo bajo consumo sin anomalías no suministran datos Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-05 14:24:30",NO,No fraude,No fraude,37,1042.0,1058,10.0,0.0,16.0,13.0,1.2307692307692308,Lectura Normal,1.2333333333333334,Menor a Promedio,3.0,7.0,10.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3877429-1,12721540,ActivoCon suministro                       ,Comercial  ,"Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados                  ",2021-07-23,2021-08-05,2021-08-05,2021-08-18 00:00:00,Cerrada,"SEBASTIAN BUILES
Se visita dirección en instalacion no residencial actividad distribución productos farmacéuticos nombre pasteur con medidor marca Maddalena de 1"" serie 1132002458 y lectura 12611 M3 medidor bien instalado registra en prueba de llaves consumos avanzado con normalidad y son acorde a meses anteriores usuario informa que sus consumos son solo uso sanitario ya que su actividad económica no depende de este servicio por tal motivo bajo consumo sin anomalías no suministran datos Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-05 11:16:21",NO,No fraude,No fraude,46,12611.0,12643,10.0,0.0,32.0,13.0,2.4615384615384617,Lectura Normal,1.5333333333333334,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3877453-1,12721694,ActivoCon suministro                       ,Residencial,Portales web                                                                                                                                          ,2021-07-23,2021-08-09,2021-08-10,2021-09-07 00:00:00,Cerrada,Yonatan Giraldo medidor bien instalado en buen estado registrando en prueba de llaves medidor marca wáter tech 1/2 serie 20103005222 lectura 01497 llaves cerradas usuaria argumenta que en sector se surten de agua propia se hace prueba de reactivo y sale negativo argumenta usuaria que no tiene uso de agua de EPM ya que está agua propia es limpia no suministra más información Usuario: EPM\YONATAN.GIRALDO Fecha: 2021-08-09 09:38:45,NO,Agua Propia,Agua Propia,0,1497.0,1500,12.0,1.0,3.0,29.0,0.10344827586206896,Lectura Baja,0.0,Igual o mayor a Promedio,5.0,1.0,6.0,34.794 ,1053_C_Otro_Canal_220720210               
EPMA3893802-1,12722141,ActivoCon suministro                       ,Comercial  ,Expendio a la mesa de comidas preparadas                                                                                                              ,2021-08-06,2021-08-19,2021-08-20,2021-08-25 00:00:00,Cerrada,"Carlos Jaramillo... Medidor Water tech de 3/4 con serie#2016982103 y lectura 00046 con llaves cerradas predio se surte de pozo subterráneo el cual tiene un medidor Water tech de 1"" con serie #16-6001022 y lectura#09539 con sello de EPM bueno#0002300 predio tiene 71 habitaciones se hace acompañamiento de personal de mantenimiento el cual no firma predio no residencial actividad económica es un hotel razón social hotel eros Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-08-19 12:25:17",SI,,Anomalia - Se surte de otra instalacion,2,46.0,45,10.0,1.0,1.0,6.0,0.16666666666666666,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,35.097 ,1053_C_Otro_Canal_050820212               
EPMA3877445-1,12722358,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,2021-07-23,2021-08-05,2021-08-06,2021-08-18 00:00:00,Cerrada,"LUIS BALBUENA FECHA VISITA : 05/08/2021 PAP :3192  SERIE MED :2013530350   MARCA:WATER TECH LECTURA  : 4477  DIAMETRO : 1 1/2   MEDIDOR EN BUEN ESTADO BIEN INSTALADO REGISTRANDO SIN ANOMALIAS , CAIDA DE CONSUMOS SE DEBE A QUE MUCHOS ESTUDIANTES ESTAN TODAVIA DE MANERA VIRTUAL , NO RESIDENCIAL , CEMPED Usuario: EPM\aalvaalv Fecha: 2021-08-06 11:24:14",NO,No fraude,No fraude,12,4477.0,4483,10.0,1.0,6.0,13.0,0.46153846153846156,Lectura Normal,0.4,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3894218-1,12722364,ActivoCon suministro                       ,Comercial  ,"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores                                                               ",2021-08-06,2021-08-20,2021-08-20,2021-08-25 00:00:00,Cerrada,Carlos Jaramillo... medidor Water tech de 1/2 con serie#2010300033 y lectura#01258 en posición correcta sin signos de manipulación externa predio no residencial es una bodega la cual se encuentra desocupada sin nombre de razón social Regitra en pruebas de Racores Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-08-20 10:36:54,NO,No fraude,No fraude,3,1258.0,1258,11.0,0.0,0.0,5.0,0.0,Parado,0.1,Menor a Promedio,10.0,7.0,17.0,35.099 ,2528_C_CaidaConsumo_050820210             
EPMA3860284-1,12722424,ActivoCon suministro                       ,Comercial  ,Mantenimiento y reparación de vehículos automotores                                                                                                   ,2021-07-09,2021-07-19,2021-07-19,2021-08-13 00:00:00,Cerrada,Medidor Water tech de 1/2 con serie# 2013098694  y lectura#01421 ilejible en foto medidor registra en pruebas de llaves  sin signos de manipulación externa predio no residencial  es un taller de mecánica  usuarios no firman ya administradoe no está Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-07-19 12:21:21,NO,No fraude,No fraude,3,1421.0,1426,7.0,0.0,5.0,25.0,0.2,Lectura Normal,0.1,Igual o mayor a Promedio,3.0,1.0,4.0,34.567 ,2382_C_InstacionesInteres_080720210       
EPMA3829196-1,12722435,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,2021-06-11,2021-06-23,2021-06-28,2021-08-19 00:00:00,Cerrada,"LUIS BALBUENA predio se surte de otra instalacion  FECHA VISITA:23/06/2021 PAP:1755 SERIE MED :2014270290 MARCA :WATER TECH LECTURA:648 DIAMETRO :1/2 MEDIDOR EN BUEN ESTADO BIEN INSTALADO REGISTRANDO EN PRUEBA DE RACORES , NADIE EN  PREDIO MEDIDOR SE OBSERVA FUERA DE SERVICIO YA QUE SE SURTE DE CLANDESTINA EN PVC EN PARTE TRASERA DE PREDIO , RESIDENCIAL Usuario: EPM\aalvaalv Fecha: 2021-06-28 09:59:25",SI,,Anomalia - Se surte de otra instalacion,2,648.0,657,9.0,3.0,9.0,57.0,0.15789473684210525,Lectura Baja,0.06666666666666667,Igual o mayor a Promedio,5.0,1.0,6.0,34.002 ,1053_C_Otro_Canal_100620216               
EPMA3860341-1,12722568,ActivoCon suministro                       ,Comercial  ,Mantenimiento y reparación de vehículos automotores                                                                                                   ,2021-07-09,2021-07-19,2021-07-22,2021-08-20 00:00:00,Cerrada,"SEBASTIAN BUILES -FECHA VISITA: 19/07/2021 PAP: 1539 SERIE MED : 2017783423 MARCA : WATER TECH DIAMETRO : 1/2 LECTURA :328 MEDIDOR BIEN INSTALADO REGISTRA EN PRUEBA DE LLAVES CONSUMOS SON ACORDE A SU ACTIVIDAD ECONOMICA YA QUE EL PREDIO ES TALLER Y SOLO HACEN USO Y GASTO DE ACUEDUCTO PARA LAVADO D EMANOS Y USO SANITARIO SIN ANOMALIAS , CANT HABITANTES 3 CANT PUNTOS CONSUMOS 3 CANT UNI NO HABITACIONALES 1 NO RESIDENCIAL , DIAGNOSTICO AUTOMOTRIZ ZUGX Usuario: EPM\aalvaalv Fecha: 2021-07-22 16:40:40",NO,No fraude,No fraude,12,328.0,344,7.0,3.0,16.0,32.0,0.5,Lectura Normal,0.4,Igual o mayor a Promedio,3.0,1.0,4.0,34.567 ,2382_C_InstacionesInteres_080720210       
EPMA3860343-1,12722713,ActivoCon suministro                       ,Comercial  ,Expendio a la mesa de comidas preparadas                                                                                                              ,2021-07-09,2021-07-24,2021-07-27,2021-08-20 00:00:00,Cerrada,"SEBASTIAN BUILES FECHA VISITA :24/07/2021 PAP :1929 SERIE MED :2017796216 MARCA:WATER TECH LECTURA : 263 DIAMETRO : 1/2  MEDIDOR BIEN INSTALADO REGISTRA EN PRUEBA DE LLAVES CONSUMOS SON ACORDE A SU ACTIVIDAD ECONOMICA YA QUE NO DEPENDEN DE ESTE SERVICIO Y SUS GASTOS SON SOLO USO SANITARIO SIN ANOMALIAS , CANT HABITANTES 3  CANT PUNTOS CONSUMOS 4 CANT  UNI NO HABITACIONALES 1 NO RESIDENCIAL FOKUSS Usuario: EPM\aalvaalv Fecha: 2021-07-27 14:53:59",NO,No fraude,No fraude,3,263.0,265,11.0,1.0,2.0,27.0,0.07407407407407407,Lectura Baja,0.1,Menor a Promedio,5.0,7.0,12.0,34.567 ,2382_C_InstacionesInteres_080720210       
EPMA3860397-1,12722947,ActivoCon suministro                       ,Comercial  ,Elaboración de productos de molinería                                                                                                                 ,2021-07-09,2021-07-19,2021-07-22,2021-08-19 00:00:00,Cerrada,"SEBASTIAN BUILES -FECHA VISITA: 19/07/2021 PAP: 1548 SERIE MED : 20113093607 MARCA : WATER TECH DIAMETRO : 1/2 LECTURA :1203 MEDIDOR BIEN INSTALADO REGISTRA EN PRUEBA DE LLAVES VECINO INFORMA QUE DICHA BODEHA SOLO ES DE ALMACENAMIENTO Y QUE NO PERMANECE NADIE POR TAL MOTIVO SE OBSERVA BAJO CONSUMOS SIN ANOMALIAS NO DATOS NO RESIDENCIAL , SIN NOMBRE Usuario: EPM\aalvaalv Fecha: 2021-07-22 16:40:40",NO,No fraude,No fraude,1,1203.0,1204,7.0,3.0,1.0,31.0,0.03225806451612903,Lectura Baja,0.03333333333333333,Menor a Promedio,5.0,7.0,12.0,34.567 ,2382_C_InstacionesInteres_080720210       
EPMA3829024-1,12722948,ActivoCon suministro                       ,Comercial  ,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados                                   ",2021-06-11,2021-06-23,2021-06-28,2021-08-20 00:00:00,Cerrada,"YONATAN GIRALDO  no fraude FECHA VISITA:23/06/2021 PAP:1832 SERIE MED :2014223271 MARCA:WATER TECH LECTURA :263 DIAMETRO : 1/2 CAJILLA SIN TAPA MEDIDOR PROFUNDO EMPOTRAOD DE TIERRA MEDIDOR BIEN INSDTALADO EN BUEN ESTADO REFISTANDO EN PRUEBA DE LLAVES SIN ANOMALIAS , NO RESIDENCIAL .FERRIACCESORIOS Usuario: EPM\aalvaalv Fecha: 2021-06-28 10:18:48",NO,No fraude,No fraude,1,263.0,266,9.0,3.0,3.0,58.0,0.05172413793103448,Lectura Baja,0.03333333333333333,Igual o mayor a Promedio,5.0,1.0,6.0,33.988 ,1053_C_Otro_Canal_100620213               
EPMA3861580-1,12722980,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,2021-07-10,2021-07-26,2021-07-26,2021-08-14 00:00:00,Cerrada,Clase d uso residencial actividad vivienda con medidor WATER TECH de ½ con serie # 2013209212 con lectura #00358 bien instalado con llave de acera cerrada registra con prueba de Racor pitorras sin ojal usuario manifiesta que utilizan el agua de EPM eventual mente ya que se surten de agua del barrio se hace prueba de Clorox y arroja negativo no se observa anomalías en el medidor y acometida Usuario: EPM\JORGE.GRUESO Fecha: 2021-07-26 10:47:52,NO,No fraude,No fraude,6,358.0,358,11.0,0.0,0.0,19.0,0.0,Parado,0.2,Menor a Promedio,10.0,7.0,17.0,34.570 ,1053_C_Otro_Canal_090820210               
EPMA3893932-1,12723228,ActivoCon suministro                       ,Comercial  ,Expendio a la mesa de comidas preparadas                                                                                                              ,2021-08-06,2021-08-18,2021-08-18,2021-08-19 00:00:00,Cerrada,Jorge grueso clase de uso no residencial actividad económica carpintería razón social sin nombre medidor WATER TECH de ½serie #2014308045 con lectura # 03831 bien instalado predio solo en visita funciona un taller de carpintería no se observa anomalias en el medidor y acometida Usuario: EPM\JORGE.GRUESO Fecha: 2021-08-18 06:59:18,NO,No fraude,No fraude,0,3831.0,3830,9.0,0.0,1.0,1.0,1.0,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,35.099 ,2528_C_CaidaConsumo_050820210             
